-2350,-2139,f,m
2871,-1950,f,s
326,2503,f,s
658,1304,f,s
-1622,-2787,f,s
-50,-502,f,s
3062,-1664,f,s
1538,-2513,f,s
-742,712,f,s
-1245,278,f,s
67,408,f,s
-397,138,f,s
-1077,3410,f,s
2629,84,f,s
1581,-1530,f,s
-101,707,f,s
1690,1271,f,s
-1797,-1674,f,s
-1568,-545,f,s
2495,2026,f,s
-2325,815,f,s
333,-1879,f,s
-2906,-1934,f,s
2795,2773,f,s
2851,-720,f,s
-2415,-1867,f,s
-2394,-2704,f,s
2031,-2557,f,s
1089,-2627,f,s
2578,791,f,s
-1583,-196,f,s
-22,1252,f,m
-1248,286,f,s
1321,-2412,f,s
-2585,2645,f,s
2046,2190,f,s
2601,648,f,s
-508,1951,f,s
-1816,-1,f,s
2725,803,f,s
-942,-364,f,s
-1026,-1785,f,s
2469,-1234,f,s
-1818,-19,f,s
1111,185,f,s
-2156,2277,f,s
472,-1627,f,s
-1793,2715,f,s
3185,-2819,f,s
3463,3069,f,s
554,1296,f,s
-399,-2646,f,s
2059,-1944,f,s
1585,-2988,f,s
1250,647,f,s
-2229,3200,f,s
-1372,1740,f,s
-2889,1920,f,s
-1233,-2101,f,s
110,975,f,s
-2776,-2841,f,s
399,2288,f,s
2782,2307,f,s
724,1397,f,s
-1319,1927,f,s
-1770,-2883,f,s
980,-2104,f,s
351,969,f,s
-1534,-2161,f,s
776,-2845,f,s
2819,-1531,f,s
-2679,-38,f,s
680,-309,f,s
-893,72,f,s
-552,-1742,f,s
-517,513,f,m
-778,3323,f,m
7,1262,f,m
1531,-1075,f,m
1097,-1775,f,m
2273,1582,f,s
-1962,-214,f,s
-1374,1553,f,s
2739,-7,f,s
-2631,1990,f,s
3448,-1963,f,s
-1145,2796,f,s
-2597,2991,f,s
-1408,2929,f,s
2102,1485,f,s
961,-374,f,s
2734,1113,f,s
2469,356,f,s
175,-2738,f,s
-2416,-1205,f,m
1088,-2139,f,s
-943,3365,f,s
876,3085,f,s
-1352,2292,f,s
601,-2158,f,s
-2482,3425,f,s
302,-869,f,s
-2019,3107,f,s
3435,3144,f,s
-2964,-2845,f,s
1943,-210,f,s
3300,3055,f,s
2638,-2419,f,s
1235,-266,f,s
2770,620,f,s
889,-95,f,s
3343,-122,f,s
-1859,-1574,f,s
1826,-2370,f,s
-591,-1579,f,s
2396,-1783,f,s
-2829,-1965,f,s
-2961,-105,f,s
546,1669,f,s
-539,-1094,f,s
407,949,f,s
1263,3339,f,s
-1293,-2080,f,s
-2242,-2749,f,s
2429,-2667,f,s
865,1630,f,s
2968,-1895,f,s
-1214,548,f,s
2198,2763,f,s
1484,2843,f,s
-847,-1373,f,s
109,-1974,f,m
-2329,1135,f,s
-1742,-515,f,s
1925,-2181,f,s
1261,452,f,s
-373,-1861,f,s
-2740,1387,f,s
-2548,1586,f,s
-1166,-2662,f,s
547,-1894,f,s
323,978,f,s
-1368,223,f,s
2856,2281,f,s
908,137,f,s
-1748,1526,f,s
-1168,-532,f,s
-2956,2769,f,s
-941,-2741,f,s
1496,1879,f,s
